month,year,data_status,alcoholic_beer_total_proxy_kl,regular_beer_excluding_low_calorie_proxy_kl,low_calorie_light_beer_proxy_kl,nonalcoholic_beer_proxy_kl,nonalcoholic_beer_market_value_proxy_million_krw,cass_fresh_proxy_kl,cass_light_proxy_kl,cass_0_0_or_all_zero_proxy_kl,alcoholic_total_annual_anchor_kl,low_calorie_share_assumption,cass_fresh_share_assumption,cass_light_share_assumption,cass_zero_share_of_na_assumption,monthly_weight_total_beer,monthly_weight_low_calorie,monthly_weight_nonalc,hs2203_import_kg_actual,hs2203_export_kg_actual,google_trends_beer,google_trends_imported_beer,google_trends_nonalc_beer,google_trends_cass_beer,google_trends_cass_light,google_trends_cass_zero_terms,generation_formula_note,seoul_avg_temp_c,seoul_avg_max_temp_c,seoul_precipitation_mm,seoul_hot_days_30c,seoul_rain_days,days_in_month,weekend_days,public_holiday_count_kr_approx,is_summer_peak_jun_aug,is_kbo_regular_season,weather__year,month_num,quarter,weather__days_in_month,month_sin_annual,month_cos_annual,is_winter_dec_feb,is_spring_mar_may,is_summer_jun_aug,is_autumn_sep_nov,is_summer_peak_jul_aug,is_year_end_nov_dec,is_school_vacation_approx_jan_feb_jul_aug,weather__seoul_avg_temp_c,weather__seoul_avg_max_temp_c,seoul_avg_min_temp_c,seoul_month_max_temp_c,seoul_month_min_temp_c,seoul_avg_apparent_temp_c,seoul_avg_max_apparent_temp_c,seoul_avg_min_apparent_temp_c,seoul_month_max_apparent_temp_c,weather__seoul_precipitation_mm,seoul_rain_mm,seoul_snowfall_cm,seoul_precipitation_hours,seoul_wet_days_0_1mm,seoul_rain_days_1mm,seoul_heavy_rain_days_30mm,seoul_very_heavy_rain_days_80mm,seoul_dry_days_lt1mm,weather__seoul_hot_days_30c,seoul_heatwave_warning_days_33c,seoul_tropical_nights_25c,seoul_freezing_days_min_lt0c,seoul_ice_days_max_lt0c,seoul_cold_wave_days_min_le_minus12c,seoul_apparent_heat_days_32c,seoul_cooling_degree_days_18c,seoul_heating_degree_days_18c,seoul_cooling_degree_days_26c,seoul_wind_speed_mean_kmh_daily,seoul_wind_speed_max_kmh_daily,seoul_wind_gust_max_kmh,seoul_shortwave_radiation_mj_m2_sum,seoul_shortwave_radiation_mj_m2_daily_mean,seoul_daylight_hours_sum,seoul_sunshine_hours_sum,seoul_relative_humidity_mean_pct,seoul_relative_humidity_min_pct,seoul_relative_humidity_max_pct,seoul_hourly_temp_p95_c,seoul_hourly_apparent_temp_p95_c,seoul_hourly_wind_speed_mean_kmh,seoul_hourly_wind_speed_p95_kmh,seoul_air_no2_ppm,seoul_air_o3_ppm,seoul_air_co_ppm,seoul_air_so2_ppm,seoul_pm10_ug_m3,seoul_pm25_ug_m3,seoul_pm10_month_avg_bad_flag_gt80,seoul_pm25_month_avg_bad_flag_gt35,air_quality_station_nm,air_quality_missing_flag,data_source_weather,data_source_air_quality,events__year,events__days_in_month,events__weekend_days,public_holiday_count_kr,public_holiday_weekday_count_kr,nonworking_days_weekend_or_holiday,longest_consecutive_nonwork_days,long_weekend_3plus_days_in_month,holiday_names_kr,events__is_summer_peak_jun_aug,is_vacation_peak_jul_aug,kbo_regular_games,kbo_regular_game_days,events__is_kbo_regular_season,kbo_postseason_games,kbo_postseason_game_days,is_kbo_postseason,sports_major_event_days,is_sports_major_event_month,olympics_days,fifa_world_cup_days,asian_games_days,sports_major_event_names,regional_festival_count_planned,regional_festival_days_est,regional_festival_offline_or_hybrid_count,regional_festival_offline_or_hybrid_days_est,regional_festival_vague_date_count,beer_festival_count_keyword,beer_festival_days_est_keyword,beer_festival_offline_or_hybrid_count_keyword,events_data_source_note,news_beer_general_count,news_cass_ob_count,news_nonalc_count,news_weather_demand_count,news_festival_beer_count,news_regulation_health_price_count,news_beer_general_positive_keyword_count,news_beer_general_negative_keyword_count,news_cass_ob_positive_keyword_count,news_cass_ob_negative_keyword_count,news_nonalc_positive_keyword_count,news_nonalc_negative_keyword_count,news_weather_demand_positive_keyword_count,news_weather_demand_negative_keyword_count,news_festival_beer_positive_keyword_count,news_festival_beer_negative_keyword_count,news_regulation_health_price_positive_keyword_count,news_regulation_health_price_negative_keyword_count,news_health_trend_title_count,news_price_regulation_title_count,news_weather_title_count,news_event_title_count,news_total_index,news_sentiment_balance_proxy,news_data_source_note,korea_cpi_generated_index_2020_01_100,korea_cpi_generated_yoy_pct,korea_annual_cpi_inflation_anchor_pct,imported_beer_unit_value_usd_per_kg,imported_beer_unit_value_yoy_pct,google_trends_inflation_m物가,google_trends_dining_price,google_trends_beer_price,google_trends_alcohol_price,google_trends_consumer_sentiment,price_pressure_search_index,ob_major_price_increase_event_dummy,months_since_ob_price_event_cap6,economic_price_data_source_note
2024-11,2024,official_annual_disaggregated,130414.7,126098.3,4316.4,1029.4,4117.6,57382.5,4076.6,308.8,1759100.0,0.036,0.44,0.034,0.3,0.074137,0.06816,0.058824,16989773.05,7452040.9,59.0,0.0,1.0,58.0,17.0,21.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,7.53,12.56,42.2,0,9,30,9,0,0,0,2024,11,4,30,-0.5,0.866,0,0,0,1,0,1,0,7.53,12.56,3.3367,22.5,-7.8,4.96,10.22,0.3267,21.6,42.2,29.7,8.75,59.0,9,6,0,0,24,0,0,0,9,0,0,0,0.0,314.1,0.0,7.4167,21.9,56.9,290.58,9.686,304.7796,224.8514,72.0403,24,100,17.0,16.215,7.4088,16.0,0.0157,0.0218,0.42,0.0032,24.0,16.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2024,30,9,0,0,9,2,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,none,59,176,59,176,33,0,0,0,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,99,58,21,43,0,42,27,2,24,1,7,1,10,1,0,0,8,10,30,11,6,15,263,61,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,114.479,2.408,2.3,0.9161,2.66,70.0,1.0,4.0,2.0,2.0,77.0,0,6,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2024-12,2024,official_annual_disaggregated,141682.8,137499.7,4183.1,1029.4,4117.6,62340.4,3950.7,308.8,1759100.0,0.036,0.44,0.034,0.3,0.080543,0.066055,0.058824,16132672.07,7166612.82,66.0,0.0,1.0,85.0,16.0,35.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,-1.13,2.92,2.7,0,7,31,9,1,0,0,2024,12,4,31,-0.0,1.0,1,0,0,0,0,1,0,-1.129,2.9161,-4.3097,12.4,-9.4,-5.1903,-1.3387,-8.5677,10.4,2.7,1.2,1.05,18.0,7,0,0,0,31,0,0,0,31,3,0,0,0.0,593.0,0.0,7.1194,21.7,51.8,275.18,8.8768,298.1337,245.7681,60.9664,25,100,4.2,0.8,7.1199,14.4,0.0167,0.0194,0.48,0.0035,30.0,20.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2024,31,9,1,1,10,2,0,2024-12-25 기독탄신일,0,0,0,0,0,0,0,0,0,0,0,0,0,none,58,260,58,260,25,0,0,0,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,99,54,16,30,0,31,28,2,14,0,2,0,4,3,0,0,3,2,29,7,3,6,230,44,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,114.696,2.3,2.3,0.8815,-3.883,73.0,0.0,5.0,1.0,1.0,79.0,0,6,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2025-01,2025,generated_2025_provisional,144073.8,142988.5,1085.4,1333.3,5333.3,70308.0,1131.6,333.3,1899828.0,0.047,0.488,0.049,0.25,0.075835,0.012155,0.066667,19272097.74,6133512.21,66.0,0.0,2.0,57.0,0.0,27.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,-2.14,1.96,19.3,0,10,31,8,4,0,0,2025,1,1,31,0.5,0.866,1,0,0,0,0,0,1,-2.1387,1.9613,-5.2516,7.9,-12.4,-6.2194,-2.3419,-9.4548,3.9,19.3,2.6,11.9,61.0,10,4,0,0,27,0,0,0,31,9,2,0,0.0,624.3,0.0,6.971,22.3,55.1,274.12,8.8426,307.126,216.2039,63.3468,18,99,4.485,1.085,6.9723,15.885,0.0274,0.0191,0.53,0.0032,40.0,30.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2025,31,8,5,5,13,6,6,2025-01-01 신정연휴; 2025-01-27 임시공휴일; 2025-01-28 설날 전날; 2025-01-29 설날; 2025-01-30 설날 다음날,0,0,0,0,0,0,0,0,0,0,0,0,0,none,21,191,21,191,1,0,0,0,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,99,39,28,18,0,45,19,6,8,0,7,0,1,0,0,0,5,7,38,4,3,4,229,27,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,114.904,2.292,2.2,0.8521,-10.631,79.0,0.0,5.0,3.0,1.0,87.0,0,6,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2025-02,2025,generated_2025_provisional,133507.6,126887.9,6619.7,666.7,2666.7,65151.7,6901.4,166.7,1899828.0,0.047,0.488,0.049,0.25,0.070274,0.074136,0.033333,18053796.48,11976932.07,61.0,0.0,1.0,65.0,19.0,25.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,-2.65,2.24,4.5,0,5,28,8,0,0,0,2025,2,1,28,0.866,0.5,1,0,0,0,0,0,1,-2.6464,2.2429,-6.4607,10.6,-13.6,-7.1857,-2.5321,-10.9286,7.1,4.5,0.3,2.94,21.0,5,2,0,0,26,0,0,0,27,7,2,0,0.0,578.1,0.0,9.5179,25.8,60.5,380.95,13.6054,302.7417,254.6499,57.5833,19,99,6.145,2.445,9.5103,18.845,0.0236,0.0268,0.46,0.0031,33.0,22.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2025,28,8,0,0,8,2,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,none,21,81,21,81,1,0,0,0,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,99,51,19,23,0,46,17,35,14,5,8,0,5,1,0,0,11,21,27,44,5,14,238,-7,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,115.113,2.283,2.2,0.8887,-4.304,72.0,0.0,4.0,2.0,2.0,78.0,0,6,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2025-03,2025,generated_2025_provisional,153380.3,145396.4,7983.9,666.7,2666.7,74849.6,8323.6,166.7,1899828.0,0.047,0.488,0.049,0.25,0.080734,0.089413,0.033333,18394332.71,9664103.05,72.0,0.0,1.0,71.0,23.0,25.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,5.83,11.63,44.8,0,14,31,10,1,0,0,2025,3,1,31,1.0,0.0,0,1,0,0,0,0,0,5.8323,11.629,1.0613,22.9,-3.8,2.4613,8.3032,-2.4355,19.8,44.8,29.8,10.5,63.0,14,8,0,0,23,0,0,0,15,0,0,0,0.0,377.2,0.0,8.8968,26.5,68.0,503.04,16.2271,371.0211,275.7729,64.7245,13,100,16.4,13.5,8.8988,19.585,0.0223,0.0398,0.43,0.0031,47.0,32.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2025,31,10,2,1,11,3,3,2025-03-01 삼일절; 2025-03-03 삼일절 대체 휴일,0,0,39,8,1,0,0,0,0,0,0,0,0,none,83,324,83,324,17,0,0,0,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,93,101,17,32,0,36,19,17,32,19,3,1,6,2,0,0,4,19,34,57,7,21,279,6,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,115.321,2.275,2.2,0.8754,-5.292,72.0,0.0,5.0,2.0,1.0,79.0,0,6,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2025-04,2025,generated_2025_provisional,139014.3,130267.2,8747.1,1333.3,5333.3,67839.0,9119.3,333.3,1899828.0,0.047,0.488,0.049,0.25,0.073172,0.09796,0.066667,18206908.63,11153408.92,64.0,0.0,2.0,92.0,26.0,32.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,11.53,17.43,103.4,0,11,30,8,0,0,1,2025,4,2,30,0.866,-0.5,0,1,0,0,0,0,0,11.53,17.43,6.2433,24.5,0.0,9.5533,15.5933,4.17,24.2,103.4,90.6,8.96,95.0,11,6,0,0,24,0,0,0,0,0,0,0,0.0,194.1,0.0,7.9567,29.2,69.8,560.74,18.6913,395.3008,292.0469,68.8139,23,100,20.705,20.2,7.9546,16.305,0.0199,0.0463,0.39,0.0031,34.0,21.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2025,30,8,0,0,8,2,0,none,0,0,114,25,1,0,0,0,0,0,0,0,0,none,180,710,180,710,53,0,0,0,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,99,124,20,40,0,42,16,9,31,5,3,0,17,1,0,0,3,11,47,29,9,14,325,44,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,115.531,2.267,2.2,0.8966,-1.659,64.0,0.0,5.0,2.0,1.0,71.0,1,0,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2025-05,2025,generated_2025_provisional,155327.8,146452.7,8875.0,2000.0,8000.0,75799.9,9252.7,500.0,1899828.0,0.047,0.488,0.049,0.25,0.081759,0.099394,0.1,19745199.86,9216348.01,72.0,0.0,3.0,59.0,26.0,38.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,16.61,21.61,102.9,0,19,31,9,4,0,1,2025,5,2,31,0.5,-0.866,0,1,0,0,0,0,0,16.6129,21.6097,12.1645,29.5,6.7,16.0355,21.271,11.4,32.5,102.9,102.9,0.0,118.0,19,9,1,0,22,0,0,0,0,0,0,1,30.1,73.1,0.0,7.5548,22.8,54.7,565.57,18.2442,440.1167,258.6995,71.164,21,99,25.585,26.0,7.5522,15.785,0.0163,0.0479,0.36,0.0031,29.0,19.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2025,31,9,2,2,11,4,4,2025-05-05 부처님오신날; 어린이날; 2025-05-06 부처님오신날 대체 휴일; 어린이날 대체 휴일,0,0,131,26,1,0,0,0,0,0,0,0,0,none,224,996,224,996,58,1,3,1,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,98,99,26,41,0,33,25,14,46,2,6,0,13,4,0,0,4,20,29,39,19,49,297,54,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,115.741,2.258,2.2,0.9583,7.45,58.0,1.0,5.0,2.0,1.0,66.0,0,1,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2025-06,2025,generated_2025_provisional,159174.6,152362.9,6811.7,2000.0,8000.0,77677.2,7101.5,500.0,1899828.0,0.047,0.488,0.049,0.25,0.083784,0.076285,0.1,21191373.5,9390552.02,73.0,0.0,3.0,74.0,19.0,55.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,23.21,28.11,100.6,6,20,30,9,1,1,1,2025,6,2,30,0.0,-1.0,0,0,1,0,0,0,0,23.2133,28.1133,19.2767,34.6,15.1,24.6767,29.64,20.62,36.1,100.6,100.6,0.0,139.0,20,13,1,0,17,6,3,0,0,0,0,10,156.4,0.0,1.2,7.8267,28.4,68.4,576.08,19.2027,441.3898,259.0562,68.5917,21,100,29.5,32.5,7.8193,16.91,0.0154,0.0498,0.35,0.0032,22.0,18.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2025,30,9,2,2,11,3,3,2025-06-03 대통령 선거일; 2025-06-06 현충일,1,0,111,25,1,0,0,0,0,0,0,0,0,none,89,465,89,465,21,4,12,4,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,96,107,17,45,0,42,21,12,58,9,2,0,13,8,0,0,7,4,37,21,25,61,307,68,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,115.951,2.25,2.2,0.923,3.7,66.0,0.0,5.0,2.0,1.0,73.0,0,2,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2025-07,2025,generated_2025_provisional,192308.7,184944.0,7364.6,2000.0,8000.0,93846.6,7678.0,500.0,1899828.0,0.047,0.488,0.049,0.25,0.101224,0.082478,0.1,24619718.41,8510513.82,89.0,1.0,3.0,91.0,20.0,85.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,27.85,32.28,234.5,21,20,31,8,0,1,1,2025,7,3,31,-0.5,-0.866,0,0,1,0,1,0,1,27.8484,32.2839,24.3677,38.5,21.0,31.9226,36.1581,28.3806,42.9,234.5,234.5,0.0,206.0,20,14,3,0,17,21,13,9,0,0,0,25,305.3,0.0,73.8,7.3903,22.9,58.3,594.3,19.171,448.318,286.2729,73.793,21,99,36.0,39.8,7.3917,14.27,0.0135,0.0409,0.3,0.0028,21.0,15.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2025,31,8,0,0,8,2,0,none,1,1,100,21,1,0,0,0,0,0,0,0,0,none,78,418,78,418,40,2,10,2,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,99,96,24,31,0,27,19,12,62,7,1,1,7,18,0,0,2,5,30,5,45,62,277,48,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,116.161,2.242,2.2,0.9006,-0.297,76.0,0.0,6.0,2.0,1.0,84.0,0,3,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2025-08,2025,generated_2025_provisional,194860.6,187135.0,7725.7,2000.0,8000.0,95092.0,8054.4,500.0,1899828.0,0.047,0.488,0.049,0.25,0.102568,0.086521,0.1,21501037.94,8169891.81,93.0,0.0,3.0,100.0,21.0,62.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,27.09,30.91,204.7,23,25,31,10,1,1,1,2025,8,3,31,-0.866,-0.5,0,0,1,0,1,0,1,27.0903,30.9129,23.9355,36.3,20.9,31.7677,35.6226,28.5161,40.4,204.7,204.7,0.0,217.0,25,16,3,0,15,23,6,7,0,0,0,29,281.8,0.0,39.8,6.8968,18.2,47.9,571.85,18.4468,420.8289,302.5121,80.0699,36,100,32.47,36.685,6.8933,13.685,0.013,0.0355,0.29,0.0051,19.0,13.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2025,31,10,1,1,11,3,3,2025-08-15 광복절,1,1,127,27,1,0,0,0,0,0,0,0,0,none,130,509,130,509,69,7,19,7,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,98,168,27,46,0,45,41,11,110,15,14,0,22,11,0,0,14,6,80,19,31,124,384,158,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,116.372,2.233,2.2,0.8993,-1.967,75.0,0.0,6.0,2.0,2.0,83.0,0,4,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2025-09,2025,generated_2025_provisional,158892.3,150330.3,8562.0,2000.0,8000.0,77539.4,8926.3,500.0,1899828.0,0.047,0.488,0.049,0.25,0.083635,0.095888,0.1,23439983.24,12959898.06,71.0,0.0,3.0,92.0,25.0,60.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,22.27,26.2,298.1,2,19,30,8,0,0,1,2025,9,3,30,-1.0,-0.0,0,0,0,1,0,0,0,22.27,26.2,19.2233,31.1,15.6,24.7567,28.4733,21.2733,35.5,298.1,298.1,0.0,152.0,19,11,3,0,19,2,0,0,0,0,0,5,128.1,0.0,0.2,6.03,19.3,46.4,414.13,13.8043,372.6871,209.029,81.2569,34,100,28.1,31.6,6.0429,12.005,0.016,0.0341,0.33,0.0022,17.0,9.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2025,30,8,0,0,8,2,0,none,0,0,91,28,1,0,0,0,0,0,0,0,0,none,198,868,198,868,70,2,5,2,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,88,108,27,33,0,40,35,2,69,2,3,0,11,0,0,0,3,4,40,4,5,101,296,113,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,116.583,2.225,2.2,0.9047,-1.708,71.0,0.0,5.0,2.0,1.0,78.0,0,5,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
2025-10,2025,generated_2025_provisional,156390.4,146905.3,9485.1,2000.0,8000.0,76318.5,9888.8,500.0,1899828.0,0.047,0.488,0.049,0.25,0.082318,0.106226,0.1,19260082.46,7355365.6,73.0,0.0,3.0,95.0,28.0,45.0,Annual beer market anchored to e-Nara/NTS+Comtrade apparent market; monthly split = normalized blend of HS2203 import kg and Google Trends beer. Low-cal and nonalc segments are generated from observed market anchors and Google Trends seasonality.,15.46,19.36,158.8,0,22,31,8,6,0,0,2025,10,4,31,-0.866,0.5,0,0,0,1,0,0,0,15.4613,19.3613,12.1548,26.4,1.4,15.2387,19.5387,11.3839,28.2,158.8,158.8,0.0,168.0,22,14,1,0,17,0,0,0,0,0,0,0,20.0,98.7,0.0,7.3226,20.9,50.4,299.14,9.6497,347.8361,178.241,79.4704,37,99,22.6,24.485,7.3251,14.7,0.0157,0.0288,0.32,0.0024,16.0,9.0,0,0,중구,0,Open-Meteo Historical Weather API; Seoul City Hall coordinates; ERA5/ECMWF reanalysis/model archive,Seoul Open Data MonthlyAverageAirQuality API; station=중구; sample-key one-station query,2025,31,8,6,5,13,7,7,2025-10-03 개천절; 2025-10-05 추석 전날; 2025-10-06 추석; 2025-10-07 추석 다음날; 2025-10-08 추석 대체 휴일; 2025-10-09 한글날,0,0,7,4,1,16,16,1,0,0,0,0,0,none,330,1188,330,1188,156,2,2,2,KR holidays from python-holidays/KR observed rules; KBO official Schedule.asmx; MCST regional festival ZIP/XLSX files; global sports event dates hand-coded from official event calendars.,97,103,25,44,0,36,26,5,41,4,3,1,15,4,0,0,8,2,35,3,13,55,305,77,Google News RSS cache generated by prior collection; monthly article counts by query category; deduplicated within category-month-title-link; keyword sentiment is simple title keyword count proxy.,116.795,2.217,2.2,0.8888,-2.211,67.0,1.0,5.0,2.0,1.0,75.0,0,6,Comtrade HS2203 import unit value actual; Google Trends price/economy search actual; CPI index generated from annual Korea CPI inflation anchors; OB price event dummy manually coded from public price-increase reporting.
